Player,Nation,General Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Samuel Sarver,USA,Forward,FC Dallas,22,2003,6,1,165,38,61,56,53
Samuel Shashoua,ENG,Forward,Minnesota Utd,26,1999,5,0,105,41,57,58,53
Samuel Soares,POR,Goalkeeper,Benfica,23,2002,2,2,180,49,45,58,50
Samuel Williams,USA,Midfielder,Chicago Fire,20,2005,7,3,314,34,36,32,34
Samuel Xavier,BRA,Defender,Fluminense,35,1990,21,18,1666,82,84,78,42
Samuele Birindelli,ITA,Defender,Monza,26,1999,9,8,756,80,79,73,35
Sandro Lima,BRA,Forward,Alverca,34,1990,8,0,170,74,39,51,65
Sandro Vidigal,POR,Midfielder,Braga,18,2007,3,0,43,39,15,89,31
Santi Morales,USA,Midfielder,Inter Miami,18,2007,4,0,30,33,32,65,55
Santi Ramos Mingo,ARG,Defender,Bahia,23,4002,32,32,2843,41,48,46,42
Santiago Arce,BOL,Midfielder,San Antonio Bulo Bulo,25,2000,4,2,214,33,14,30,39
Santiago Arias,COL,Defender,Bahia,33,3984,17,11,1040,48,73,69,47
Santiago Arzamendia,PAR,Defender,Estudiantes–LP,27,3996,33,30,2658,77,69,74,64
Santiago Ascacíbar,ARG,Midfielder,Estudiantes–LP,28,3994,36,35,3097,76,58,54,63
Santiago Barrera,ARG,Forward,San Martín de San Juan,22,2003,3,0,103,40,45,39,24
Santiago Dalmasso,ARG,Midfielder,Boca Juniors,21,2004,1,0,12,49,15,32,71
Santiago Daniele,ARG,Defender,Banfield,19,2005,6,3,271,35,16,28,78
Santiago Emanuel González,ARG,Forward,Sporting Cristal,26,1999,3,3,270,71,62,65,49
Santiago Esquivel,ARG,Midfielder,Banfield,21,2004,18,12,1016,44,48,40,64
Santiago Fernández,ARG,Defender,Talleres,20,4010,20,19,1612,46,27,37,58
Santiago Flores,ARG,Defender,Ind. Rivadavia,24,2001,2,1,85,35,23,27,50
Santiago García,ESP,Midfielder,Gil Vicente FC,24,2001,9,7,580,75,43,65,53
Santiago González,ARG,Midfielder,Tigre,22,2003,23,20,1745,40,39,51,62
Santiago Grella,ARG,Forward,Unión,20,2005,1,0,35,31,73,41,56
Santiago Hidalgo,ARG,Forward,Independiente,20,2005,9,5,492,26,27,39,58
Santiago Homenchenko,URU,Defender,Querétaro,22,2003,10,10,855,83,35,38,66
Santiago Jiménez,COL,Defender,CA Bucaramanga,27,1998,2,0,54,35,24,26,36
Santiago Laquidaín,ARG,Defender,Aldosivi,24,2001,4,3,273,35,20,18,46
Santiago Lencina,ARG,Forward,River Plate,20,4010,15,9,684,63,77,64,60
Santiago Longo,ARG,Midfielder,Belgrano,27,1998,21,21,1693,34,31,26,70
Santiago López,ARG,Forward,Rosario Central,19,2006,15,10,747,58,44,63,57
Santiago López,CAN,Forward,UNAM,20,2005,6,1,196,25,45,83,46
Santiago López,ARG,Midfielder,Banfield,27,1997,23,15,1399,63,48,77,71
Santiago Martínez,ARG,Midfielder,Godoy Cruz,21,2004,1,0,14,33,27,88,13
Santiago Mele,URU,Goalkeeper,Monterrey,28,1997,13,13,1170,49,44,60,48
Santiago Montiel,ARG,Forward,Independiente,24,2000,20,15,1359,48,75,60,65
Santiago Morales,0,Defender,Sarmiento,0,0,8,7,596,46,65,44,58
Santiago Moreno,COL,Forward,Fluminense,25,4000,27,22,1850,60,80,77,52
Santiago Moya,ARG,Defender,Aldosivi,22,2003,5,4,378,35,30,35,53
Santiago Moyano,ARG,Midfielder,Cen. Córdoba–SdE,28,3994,22,20,1720,42,53,69,66
Santiago Muñóz,MEX,Forward,Sporting KC,23,2002,21,8,871,63,54,46,55
Santiago Múñoz,COL,Midfielder,Ind. Rivadavia,26,1999,4,0,48,87,35,50,53
Santiago Núñez,ARG,Defender,Estudiantes–LP,25,4000,31,27,2563,65,35,36,74
Santiago Quiros,ARG,Defender,Racing Club,22,4006,12,9,789,37,40,47,35
Santiago Rodriguez,ARG,Forward,Arg Juniors,28,3994,20,4,609,42,59,53,64
Santiago Rodríguez,URU,Forward,Botafogo (RJ),25,4000,22,12,1115,55,79,65,75
Santiago Salle,ARG,Forward,Independiente,21,4008,16,10,974,44,58,60,51
Santiago Sandoval,MEX,Forward,Guadalajara,18,2007,14,10,809,60,50,26,56
Santiago Segovia,ARG,Midfielder,Rosario Central,18,2007,5,3,209,36,78,72,48
Santiago Simón,ARG,Defender,Toluca,23,6006,22,11,1027,39,83,80,56
Santiago Solari,ARG,Forward,Racing Club,27,3996,30,18,1571,73,59,65,53
Santiago Sosa,ARG,Midfielder,Defensa y Just,20,2005,4,1,106,36,28,19,44
Santiago Sosa,ARG,Midfielder,Racing Club,26,3998,31,30,2611,63,42,30,80
Santiago Toloza,ARG,Forward,Platense,22,2002,4,0,53,30,77,69,18
Santiago Trigos,MEX,Midfielder,UNAM,23,2002,13,10,796,35,39,74,63
Santiago Vera,ARG,Midfielder,Deportivo Riestra,26,1998,2,0,18,49,29,53,16
Santiago Villarreal,ARG,Forward,Gimnasia–LP,19,2005,4,0,58,47,79,76,57
Santino Andino,ARG,Forward,Godoy Cruz,20,2005,18,14,1182,52,46,77,63
Sasha Marcich,ARG,Defender,Lanús,27,1998,28,25,2314,71,75,68,68
Sayfallah Ltaief,TUN,Forward,Sparta R'dam,25,2000,8,7,505,53,37,73,45
Saïd Bakari,COM,Defender,Sparta R'dam,31,1994,5,2,206,38,62,45,50
Saúl Salcedo,PAR,Defender,Newell's OB,28,1997,17,13,1157,42,34,47,65
Saúl Ñíguez,ESP,Midfielder,Flamengo,30,3988,13,11,1048,46,74,50,69
Scott Twine,ENG,Midfielder,Bristol City,26,1999,12,12,945,84,71,63,45
Scott Wharton,ENG,Defender,Blackburn,28,1997,7,5,504,51,38,26,46
Sean Fusire,ZIM,Midfielder,Sheffield Weds,20,2005,10,3,390,74,54,56,42
Sean Johnson,USA,Goalkeeper,Toronto FC,36,1989,31,31,2790,49,47,55,66
Sean McLoughlin,IRL,Defender,Blackburn,28,1996,9,9,759,38,54,54,62
Sean Nealis,USA,Defender,NY Red Bulls,28,1997,25,20,1833,40,35,39,63
Sean Zawadzki,USA,Midfielder,Columbus Crew,25,2000,27,27,2430,59,50,39,57
Sebastiaan Hagedoorn,NED,Forward,Telstar,20,2004,7,0,84,44,52,60,55
Sebastian Berhalter,USA,Midfielder,Vancouver W'caps,24,2001,29,25,2295,77,93,65,58
Sebastian Breza,CAN,Goalkeeper,CF Montréal,27,1998,3,3,270,49,44,44,52
Sebastian Kowalczyk,POL,Forward,Houston Dynamo,27,1998,29,16,1498,46,65,54,57
Sebastian Lletget,USA,Midfielder,FC Dallas,33,1992,20,14,1143,67,66,46,38
Sebastian Murru,BEL,Midfielder,OH Leuven,18,2007,1,0,1,33,17,44,13
Sebastian Santos,MEX,Defender,León,22,2003,11,9,726,46,63,39,44
Sebastiano Desplanches,ITA,Goalkeeper,Pescara,22,2003,9,9,810,49,43,44,52
Sebastiano Musu,ITA,Forward,NYCFC,25,2000,1,0,14,31,53,58,33
Sebastien Ibeagha,USA,Defender,FC Dallas,33,1992,33,30,2763,66,39,28,36
Sebastien Salles-Lamonge,FRA,Midfielder,Atlético,29,1996,14,13,1153,74,80,15,25
Sebastián Aceves,MEX,Forward,Toluca,19,2005,2,2,135,29,41,48,60
Sebastián Boselli,URU,Defender,Estudiantes–LP,21,8012,20,16,1577,36,35,39,65
Sebastián Britos,URU,Goalkeeper,Universitario,37,1988,8,8,720,49,44,44,69
Sebastián Coates,URU,Defender,Nacional,35,1990,5,5,397,76,23,37,68
Sebastián Cristóforo,URU,Forward,Cen. Córdoba–SdE,32,3986,15,3,384,26,59,33,78
Sebastián Cáceres,URU,Defender,América,26,1999,11,11,926,39,63,41,62
Sebastián Driussi,ARG,Forward,River Plate,29,3992,27,20,1528,72,55,51,57
Sebastián Ferreira,PAR,Forward,Rosario Central,27,1998,8,4,308,74,12,28,54
Sebastián Fierro,MEX,Midfielder,Mazatlán,24,2001,10,3,345,33,19,37,47
Sebastián González,ARG,Forward,San Martín de San Juan,33,1992,19,14,1135,43,73,31,58
Sebastián Hernández,MEX,Defender,Querétaro,21,2004,2,0,44,35,31,48,72
Sebastián Jaurena,ARG,Midfielder,San Martín de San Juan,26,1999,26,17,1465,48,62,58,52
Sebastián Jurado,MEX,Goalkeeper,FC Juárez,28,1997,15,15,1350,52,56,96,40
Sebastián Lomonaco,ARG,Forward,Gimnasia–LP,27,1998,4,0,77,44,77,69,65
Sebastián Medina,ARG,Forward,Tigre,25,2000,21,9,901,51,55,39,69
Sebastián Meza,ARG,Goalkeeper,Huracán,25,2000,4,4,360,49,45,44,53
Sebastián Palacios,ARG,Forward,Talleres,33,3984,14,5,468,44,74,73,44
Sebastián Prieto,ARG,Defender,Arg Juniors,32,1993,26,24,2059,75,80,84,53
Sebastián Pérez Bouquet,MEX,Midfielder,Atlético,22,2003,7,6,484,75,68,38,33
Sebastián Pérez Cardona,COL,Midfielder,Casa Pia,32,1993,8,6,521,33,33,30,62
Sebastián Valdez,ARG,Defender,Independiente,29,1995,23,20,1875,47,41,56,57
Sebastián Vegas,CHI,Defender,Colo-Colo,28,1996,6,6,540,35,17,25,39
Sebastián Villa,COL,Forward,Ind. Rivadavia,29,1996,28,28,2510,59,86,85,33
Sebastián Viveros,COL,Midfielder,San Antonio Bulo Bulo,28,1997,6,6,412,70,23,42,65
Seid Korac,LUX,Defender,Venezia,24,2001,9,8,765,69,28,38,55
Seiji Kimura,JPN,Defender,Westerlo,24,2001,9,8,765,37,35,38,47
Sekou Sidibe,BEL,Forward,La Louvière,24,2001,3,1,123,39,21,71,40
Sem Scheperman,NED,Midfielder,Heracles Almelo,23,2002,7,7,547,45,41,19,63
Sem Steijn,NED,Midfielder,Feyenoord,23,2001,9,8,643,85,78,62,26
Semi Ajayi,NGA,Defender,Hull City,31,1993,4,3,279,50,21,30,56
Semm Renders,BEL,Defender,Antwerp,17,2007,3,0,124,35,31,47,61
Senne Lammens,BEL,Goalkeeper,Antwerp,23,2002,4,4,360,49,45,44,51
Serge Ngoma,USA,Forward,NY Red Bulls,20,2005,20,5,630,49,49,62,60
Sergi Gómez,ESP,Defender,Alverca,33,1992,8,8,700,35,23,13,30
Sergi Palencia,ESP,Midfielder,LAFC,29,1996,33,32,2809,61,73,73,58
Serginho,POR,Midfielder,Santa Clara,25,1999,9,8,649,71,50,46,53
Sergio Araujo,ARG,Forward,Cerro Porteño,33,1992,6,1,220,31,39,40,59
Sergio Barreto,ARG,Defender,Pachuca,26,1999,13,13,1165,67,40,26,42
Sergio Bermejo,ESP,Forward,Gil Vicente FC,28,1997,7,4,321,29,25,38,48
Sergio Busquets,ESP,Midfielder,Inter Miami,37,1988,33,32,2867,39,80,40,65
Sergio Canales,ESP,Forward,Monterrey,34,1991,12,12,1015,79,87,70,48
Sergio Hernandez,MEX,Midfielder,Atlas,21,2004,11,8,691,40,62,62,61
Sergio Oregel,USA,Midfielder,Chicago Fire,20,2005,28,25,2046,42,58,50,30
Sergio Ortíz,ARG,Midfielder,Deportivo Riestra,24,2001,1,0,8,33,13,9,16
Sergio Palacios,COL,Defender,RB Bragantino,20,2005,2,1,71,35,17,12,11
Sergio Ramos,ESP,Defender,Monterrey,39,1986,13,13,1156,76,57,21,43
Sergio Rochet,URU,Goalkeeper,Internacional,32,3986,13,13,1125,49,43,44,40
Sergio Romero,ARG,Goalkeeper,Arg Juniors,38,1987,1,1,90,49,42,44,37
Sergio Santos Gomes,BRA,Forward,Houston Dynamo,31,3988,20,6,664,59,64,58,66
Sergio Vittor,ARG,Defender,Banfield,36,1989,12,12,1079,49,55,57,61
Sergiño Dest,USA,Defender,PSV Eindhoven,24,2000,9,9,761,79,89,92,46
Serhiy Sydorchuk,UKR,Midfielder,Westerlo,34,1991,2,1,50,38,46,11,29
Serxho Ujka,ALB,Forward,Zulte Waregem,27,1998,8,3,312,57,14,21,73
Seth Antwi,GHA,Midfielder,St. Louis,25,1999,2,0,15,33,38,15,74
Seymour Reid,JAM,Forward,NYCFC,17,2008,9,0,80,86,83,69,24
Shakur Mohammed,GHA,Forward,Orlando City,22,2003,2,0,5,25,13,6,31
Shamar Nicholson,JAM,Forward,Tijuana,28,1997,9,4,359,64,28,30,29
Shandre Campbell,RSA,Forward,Club Brugge,20,2005,3,0,23,88,86,69,59
Shaq Moore,USA,Midfielder,FC Dallas,28,1996,33,31,2822,68,58,66,59
Sharod George,USA,Midfielder,NE Revolution,21,2004,1,0,5,33,13,38,19
Shawn Adewoye,BEL,Defender,Fortuna Sittard,25,2000,9,9,637,35,28,32,77
Shaylon,BRA,Midfielder,Mirassol,28,1997,8,1,215,52,67,68,45
Shea Charles,NIR,Midfielder,Southampton,21,2003,12,12,1020,44,71,67,71
Sherel Floranus,CUW,Defender,Zwolle,27,1998,10,10,879,45,69,76,33
Sheriff Kassama,ITA,Defender,Bari,21,2004,3,1,176,35,23,27,45
Sherman Cárdenas,COL,Forward,CA Bucaramanga,36,1989,1,0,23,31,78,57,16
Sheyko Studer,ARG,Defender,Ind. Rivadavia,22,2002,27,27,2390,65,34,31,61
Shogo Taniguchi,JPN,Defender,Sint-Truiden,34,1991,12,6,633,37,63,34,51
Shola Shoretire,ENG,Forward,Zwolle,21,2004,7,2,224,30,32,44,42
Show,ANG,Midfielder,FC Dallas,26,1999,6,4,304,42,25,49,49
Shunsuke Mito,JPN,Forward,Sparta R'dam,23,2002,2,2,102,29,59,59,31
Shurandy Sambo,CUW,Defender,Sparta R'dam,24,2001,8,8,671,45,57,55,50
Sidi Bane,SEN,Defender,AVS Futebol,21,2004,5,3,341,48,33,30,30
Sidnei Tavares,0,Midfielder,Blackburn,24,2001,7,4,368,34,28,22,38
Sidney,BRA,Defender,Santa Clara,28,1997,9,9,786,39,61,46,53
Sidny Cabral,CPV,Midfielder,Estrela,23,2002,9,9,794,75,74,81,35
Sie Ouattara,CIV,Forward,Tondela,23,2002,5,1,124,31,70,81,23
Siebe Horemans,BEL,Defender,Utrecht,27,1998,10,10,855,40,72,41,42
Siebe Schrijvers,BEL,Midfielder,OH Leuven,29,1996,11,11,882,39,76,61,57
Siebe Van Der Heyden,BEL,Defender,Gent,27,1998,10,10,887,82,68,53,52
Sigurd Rosted,NOR,Defender,Toronto FC,31,1994,31,27,2532,64,43,30,38
Sikou Niakaté,MLI,Defender,Braga,26,1999,4,4,342,38,59,49,58
Silko Thomas,ENG,Forward,Leicester City,21,2004,3,0,47,31,39,51,59
Silvinho Esajas,SUR,Midfielder,Volendam,23,2002,1,0,9,33,15,9,13
Silvio Merkaj,ALB,Forward,Südtirol,27,1997,9,9,705,69,55,50,47
Silvio Romero,ARG,Forward,Instituto,37,1988,8,0,112,27,24,11,51
Silvio Ulariaga,ARG,Midfielder,Godoy Cruz,23,2002,1,0,5,33,13,38,13
Simen Juklerød,NOR,Defender,Sint-Truiden,31,1994,4,0,91,54,82,66,63
Simon Becher,USA,Forward,St. Louis,26,1999,32,11,1249,65,49,55,59
Simon Elisor,FRA,Forward,Famalicão,26,1999,9,9,710,56,50,23,51
Simon Garcia,COL,Midfielder,Nacional,20,2005,1,0,4,33,15,9,31
Simon Graves Jensen,DEN,Defender,Zwolle,26,1999,10,10,900,38,56,48,46
Simon Janssen,NED,Defender,Excelsior,25,2000,2,1,101,53,56,51,37
Simon Mignolet,BEL,Goalkeeper,Club Brugge,37,1988,1,1,90,49,47,44,51
Simone Bastoni,ITA,Midfielder,Cesena,28,1996,7,3,283,38,81,64,37
Simone Bonetti,ITA,Defender,Reggiana,21,2004,8,7,594,35,17,37,36
Simone Colombi,ITA,Goalkeeper,Virtus Entella,34,1991,8,8,720,49,50,44,44
Simone Davì,ITA,Defender,Südtirol,26,1999,9,9,743,50,76,43,30
Simone Ghidotti,ITA,Goalkeeper,Sampdoria,25,2000,7,7,630,49,43,44,39
Simone Giordano,ITA,Defender,Sampdoria,23,2001,4,2,252,40,65,73,33
Simone Pafundi,ITA,Forward,Sampdoria,19,2006,7,3,322,69,83,60,55
Simone Pontisso,ITA,Midfielder,Catanzaro,28,1997,9,9,709,53,88,73,40
Simone Santoro,ITA,Midfielder,Modena,26,1999,9,8,748,71,81,73,51
Simone Trimboli,ITA,Midfielder,Mantova,23,2002,9,9,781,48,58,69,34
Simone Tronchin,ITA,Midfielder,Südtirol,23,2002,9,9,740,64,30,36,73
Simone Zanon,ITA,Midfielder,Carrarese,24,2001,9,7,647,79,72,80,72
Simão Bertelli,BRA,Goalkeeper,AVS Futebol,32,1993,8,8,720,49,49,44,43
Simón Rivero,ARG,Forward,Tigre,22,2003,5,2,253,37,39,67,72
Sinclair Armstrong,IRL,Forward,Bristol City,22,2003,11,1,244,75,30,82,61
Sindre Egeli,NOR,Forward,Ipswich Town,19,2006,6,4,328,31,63,63,56
Siren Diao,ESP,Forward,Cesena,20,2005,8,1,160,36,50,73,55
Siriki Dembélé,CIV,Forward,Oxford United,29,1996,11,4,477,29,63,66,69
Siro Rosane,ARG,Midfielder,Barracas Central,25,2000,24,3,1000,40,48,24,62
Snyder Brunell,USA,Forward,Seattle Sounders,18,2007,6,3,293,70,47,46,67
Sofiane Boufal,MAR,Forward,Union SG,32,1993,6,0,132,46,94,76,55
Solomon Brynn,ENG,Goalkeeper,Middlesbrough,24,2000,12,12,1080,49,42,57,51
Son Heung-min,KOR,Forward,LAFC,33,1992,10,9,803,87,88,73,41
Sondre Langås,NOR,Defender,Derby County,24,2001,2,1,135,52,51,30,33
Sondre Tronstad,NOR,Midfielder,Blackburn,30,1995,11,11,953,39,45,46,66
Sondre Ørjasæter,NOR,Forward,Twente,21,2003,8,6,474,38,86,90,40
Sonny Carey,ENG,Midfielder,Charlton Ath,24,2001,12,12,927,84,42,66,33
Sontje Hansen,CUW,Forward,Middlesbrough,23,2002,7,2,219,73,51,51,45
Sorba Thomas,WAL,Forward,Stoke City,26,1999,12,12,1079,67,76,79,34
Sory Kaba,GUI,Forward,OH Leuven,30,1995,5,3,315,55,33,32,50
Souffian El Karouani,MAR,Defender,Utrecht,25,2000,10,10,899,85,90,88,57
Soufiane Hetli,NED,Forward,Telstar,24,2001,9,9,621,63,44,69,51
Souleyman Doumbia,CIV,Defender,Charlotte,29,1996,11,8,600,38,75,73,64
Souza,BRA,Defender,Santos,19,2006,15,11,916,49,72,84,66
Sphephelo Sithole,RSA,Midfielder,Tondela,26,1999,7,5,485,68,34,52,38
Stan Henderikx,NED,Defender,Excelsior,22,2003,4,4,290,53,53,23,38
Stanley García,MEX,Midfielder,UNAM,19,2006,1,0,1,33,18,9,13
Stanley Mills,ENG,Forward,Oxford United,22,2003,11,5,424,64,68,76,64
Stav Lemkin,ISR,Defender,Twente,22,2003,1,1,45,35,24,13,37
Stavros Gavriel,CYP,Forward,Zulte Waregem,23,2002,10,6,422,43,68,71,36
Stefan Frei,SUI,Goalkeeper,Seattle Sounders,39,1986,26,26,2340,49,43,44,40
Stefan Medina,COL,Defender,Monterrey,33,1992,12,11,924,44,49,62,41
Stefan Mitrović,SRB,Forward,Excelsior,23,2002,6,2,210,41,55,75,35
Stefano Cella,ITA,Defender,Mantova,24,2001,7,7,630,43,41,24,38
Stefano Di Mario,ITA,Forward,Virtus Entella,21,2004,9,9,796,32,42,32,70
Stefán Þórðarson,ISL,Midfielder,Preston,27,1998,6,2,181,50,64,52,56
Stephen Afrifa,CAN,Forward,Sporting KC,24,2001,9,1,138,48,59,94,72
Stephen Eustáquio,CAN,Midfielder,Porto,28,1996,5,0,156,50,57,40,66
Stephy Mavididi,ENG,Forward,Leicester City,27,1998,8,6,402,42,58,86,64
Steve Cook,ENG,Defender,QPR,34,1991,9,7,644,45,42,40,40
Steve Ngoura,FRA,Forward,Cercle Brugge,20,2005,12,11,836,69,57,59,50
Steven Alzate,COL,Midfielder,Atlanta Utd,27,1998,10,7,649,45,68,55,54
Steven Baseya,FRA,Defender,Alverca,20,2005,4,2,208,35,18,17,59
Steven Benda,GER,Goalkeeper,Millwall,27,1998,9,9,810,49,43,44,39
Steven Berghuis,NED,Forward,Ajax,33,1991,8,5,461,67,97,59,43
Steven Moreira,CPV,Defender,Columbus Crew,31,1994,30,29,2457,70,87,76,45
Steven Nzonzi,FRA,Midfielder,Stoke City,36,1988,5,1,97,33,16,24,70
Steven Shpendi,ALB,Forward,Empoli,22,2003,8,8,537,79,27,51,46
Stian Rode Gregersen,NOR,Defender,Atlanta Utd,30,1995,18,18,1365,37,56,47,63
Stije Resink,NED,Midfielder,Groningen,22,2003,10,10,900,47,68,57,64
Stijn Middendorp,0,Midfielder,Excelsior,0,0,4,1,105,33,19,40,79
Stijn van Gassel,NED,Goalkeeper,Excelsior,29,1996,8,8,659,52,86,55,44
Stipe Vulikic,CRO,Defender,Sampdoria,24,2001,6,6,467,37,49,20,47
Stiven Jimenez,USA,Midfielder,FC Cincinnati,18,2007,2,1,107,33,23,10,70
Strahinja Tanasijević,SRB,Defender,NYCFC,28,1997,14,6,612,36,40,54,44
Stuart Hawkins,USA,Midfielder,Seattle Sounders,19,2006,4,0,127,33,29,24,31
Stéfano Moreyra,ARG,Midfielder,Instituto,24,2001,23,14,1360,39,38,33,83
Stéphane Diarra,FRA,Forward,Alverca,26,1998,2,0,19,25,68,64,30
Sunusi Ibrahim,NGA,Forward,CF Montréal,23,2002,10,0,78,29,54,70,29
Svante Ingelsson,SWE,Midfielder,Sheffield Weds,27,1998,12,12,1027,48,59,66,53
Sven Mijnans,NED,Midfielder,AZ Alkmaar,25,2000,10,9,757,82,86,56,43
Sverre Nypan,NOR,Forward,Middlesbrough,18,2006,9,3,380,30,57,68,57
Sydie Peck,ENG,Midfielder,Sheffield Utd,21,2004,12,12,1052,44,58,50,69
Sydney Wathuta,CAN,Midfielder,Colorado Rapids,21,2004,1,0,1,33,15,9,13
Sydney van Hooijdonk,NED,Forward,NAC Breda,25,2000,9,9,719,73,33,40,46
Szymon Włodarczyk,POL,Forward,Excelsior,22,2003,8,7,458,63,24,34,29
Szymon Żurkowski,POL,Forward,Spezia,28,1997,1,0,31,42,30,24,29
Sébastien Haller,CIV,Forward,Utrecht,31,1994,8,3,403,35,33,35,49
Sérgio Oliveira,POR,Midfielder,Sport Recife,33,1992,12,8,758,73,83,69,51
Tadeo Allende,ARG,Forward,Inter Miami,26,1999,31,26,2154,74,47,54,51
Taha Habroune,USA,Forward,Columbus Crew,19,2006,18,5,569,51,74,46,72
Tahith Chong,CUW,Forward,Sheffield Utd,25,1999,3,0,59,25,29,43,18
Tai Baribo,ISR,Forward,Philadelphia Union,27,1998,29,20,1867,77,40,33,52
Taichi Fukui,JPN,Midfielder,Arouca,21,2004,9,8,682,35,44,49,58
Taiel Peralta,ARG,Forward,Huracán,17,2008,3,0,44,29,19,58,43
Taiga Hata,JPN,Defender,Sint-Truiden,23,2002,12,12,1015,50,72,71,35
Taishi Nozawa,JPN,Goalkeeper,Antwerp,22,2002,3,3,270,49,46,61,48
Takahiro Akimoto,JPN,Midfielder,OH Leuven,27,1998,12,12,1080,47,39,52,64
Takuma Ominami,JPN,Defender,OH Leuven,27,1997,11,11,945,36,47,42,49
Talles Magno,BRA,Forward,Corinthians,23,2002,21,9,869,49,47,65,71
Tamás Nikitscher,HUN,Midfielder,Rio Ave,25,1999,5,0,81,33,38,15,47
Tani Oluwaseyi,CAN,Forward,Minnesota Utd,25,2000,24,21,1856,75,54,39,56
Tanner Beason,USA,Defender,NE Revolution,28,1997,27,22,1946,43,48,32,60
Tarik Scott,USA,Midfielder,FC Dallas,20,2005,4,0,47,33,15,35,84
Tate Johnson,USA,Defender,Vancouver W'caps,20,2005,29,20,1977,67,74,68,46
Tate Schmitt,USA,Defender,Nashville SC,28,1997,2,0,16,35,16,36,28
Tatsuhiro Sakamoto,JPN,Forward,Coventry City,29,1996,10,8,679,57,70,58,52
Tatsuki Seko,JPN,Midfielder,Stoke City,27,1997,12,8,678,35,60,35,41
Taylor Booth,USA,Forward,Twente,24,2001,8,4,338,37,70,64,65
Taylor Gardner-Hickman,ENG,Midfielder,Blackburn,23,4002,8,6,539,37,63,49,66
Taylor Harwood-Bellis,ENG,Defender,Southampton,23,2002,7,7,630,79,55,36,54
Tayvon Gray,JAM,Defender,NYCFC,23,2002,26,22,1756,47,77,71,56
Tchê Tchê,BRA,Midfielder,Vasco da Gama,33,1992,21,19,1593,60,54,60,26
Teal Bunbury,USA,Forward,Nashville SC,35,1990,21,1,211,41,21,45,53
Teenage Hadebe,ZIM,Defender,FC Cincinnati,30,1995,20,9,953,35,32,36,59
Telasco Segovia,VEN,Forward,Inter Miami,22,2003,31,19,1617,68,71,63,59
Telmo Arcanjo,CPV,Forward,Vitória,24,2001,8,4,388,36,72,50,64
Teo Quintero,VEN,Defender,Sparta R'dam,26,1999,9,5,508,75,56,54,60
Teo Rodríguez,ARG,Midfielder,San Lorenzo,20,2005,2,0,10,33,13,9,61
Terence Kongolo,NED,Defender,NAC Breda,31,1994,3,1,148,35,16,43,69
Terry Devlin,NIR,Forward,Portsmouth,21,2003,9,0,149,38,82,61,49
Teun Wilke,MEX,Forward,Guadalajara,23,2002,3,0,86,43,34,89,28
Thaciano,BRA,Forward,Santos,30,1995,14,3,393,53,24,28,75
Thalys,BRA,Forward,Palmeiras,20,2005,2,1,88,27,22,29,62
Theo Corbeanu,CAN,Forward,Toronto FC,23,2002,32,26,2300,66,54,89,38
Theo Epailly,FRA,Forward,La Louvière,26,1999,4,1,89,25,18,21,25
Theodore Ku-Dipietro,USA,Forward,Colorado Rapids,23,2002,25,12,1142,56,77,71,49
Theofanis Bakoulas,GRE,Midfielder,Rio Ave,20,2005,3,2,158,37,66,39,59
Therence Koudou,FRA,Midfielder,Mechelen,20,2004,10,9,776,75,72,83,51
Thiago,BRA,Goalkeeper,Vitória,26,1999,1,0,65,49,41,44,54
Thiago Acosta,ARG,Midfielder,River Plate,20,2005,2,1,89,52,86,49,71
Thiago Borbas,URU,Forward,RB Bragantino,23,2002,16,5,556,52,39,33,63
Thiago Cardozo,URU,Goalkeeper,Unión,29,3992,27,27,2426,49,49,44,72
Thiago Cravero,ARG,Midfielder,Belgrano,23,2002,4,2,179,45,30,25,57
Thiago Gigena,ARG,Forward,Newell's OB,20,2005,2,0,18,25,13,6,21
Thiago Maia,BRA,Midfielder,Internacional,28,3994,30,22,1796,61,53,37,66
Thiago Martins,BRA,Defender,NYCFC,30,1995,31,30,2698,65,37,40,47
Thiago Mendes,BRA,Midfielder,Vasco da Gama,33,1992,4,1,133,33,29,14,33
Thiago Santamaría,ARG,Defender,Independiente,22,2003,4,4,334,51,77,79,45
Thiago Silva,BRA,Defender,Fluminense,41,1984,19,18,1646,67,54,40,32
Thiago Silvero,ARG,Defender,Vélez Sarsfield,19,4012,9,1,191,50,18,18,79
Thiago dos Santos,BRA,Midfielder,Fluminense,36,1989,7,2,202,33,23,48,75
Thibaud Verlinden,BEL,Forward,OH Leuven,26,1999,5,2,176,31,78,54,52
Thibault Vlietinck,BEL,Defender,OH Leuven,28,1997,5,1,166,39,39,85,56
Thibo Baeten,BEL,Forward,Go Ahead Eag,23,2002,1,0,45,25,19,61,18
Thibo Somers,BEL,Forward,Antwerp,26,1999,12,12,1080,47,40,33,69
Thierno Ballo,AUT,Forward,Millwall,23,2002,7,6,491,39,78,66,61
Thierry Lutonda,BEL,Forward,La Louvière,25,2000,10,10,829,32,31,43,59
Thierry Small,ENG,Forward,Preston,21,2004,12,10,869,58,56,66,56
Thijmen Blokzijl,NED,Defender,Groningen,20,2005,10,10,900,36,37,51,43
Thijs Kraaijeveld,NED,Midfielder,Feyenoord,18,2007,1,0,10,33,17,23,71
Thijs Oosting,NED,Midfielder,Zwolle,25,2000,10,10,803,70,66,52,54
